method,game,seed,bin,return
Harmony,breakout,2,4,2.4444444444444446
Harmony,breakout,2,5,2.25
Harmony,breakout,2,6,2.3529411764705883
Harmony,breakout,2,7,2.375
Harmony,breakout,2,8,2.3333333333333335
Harmony,breakout,2,9,2.176470588235294
Harmony,breakout,2,10,2.9375
Harmony,breakout,2,11,4.076923076923077
Harmony,breakout,2,12,2.642857142857143
Harmony,breakout,2,13,7.5
Harmony,breakout,2,14,6.0
Harmony,breakout,2,15,4.416666666666667
Harmony,breakout,2,16,6.888888888888889
Harmony,breakout,2,17,7.7
Harmony,breakout,2,18,7.090909090909091
Harmony,breakout,2,19,7.181818181818182
Harmony,breakout,3,0,1.28
Harmony,breakout,3,1,1.875
Harmony,breakout,3,2,1.1428571428571428
Harmony,breakout,3,3,1.9333333333333333
Harmony,breakout,3,4,2.3333333333333335
Harmony,breakout,3,5,5.166666666666667
Harmony,breakout,3,6,5.454545454545454
Harmony,breakout,3,7,6.25
Harmony,breakout,3,8,5.142857142857143
Harmony,breakout,3,9,7.416666666666667
Harmony,breakout,3,10,8.384615384615385
Harmony,breakout,3,11,4.625
Harmony,breakout,3,12,5.6923076923076925
Harmony,breakout,3,13,6.461538461538462
Harmony,breakout,3,14,6.928571428571429
Harmony,breakout,3,15,6.916666666666667
Harmony,breakout,3,16,5.166666666666667
Harmony,breakout,3,17,5.857142857142857
Harmony,breakout,3,18,6.0
Harmony,breakout,3,19,6.769230769230769
Harmony,breakout,4,0,1.3461538461538463
Harmony,breakout,4,1,1.7142857142857142
Harmony,breakout,4,2,2.6363636363636362
Harmony,breakout,4,3,2.3333333333333335
Harmony,breakout,4,4,2.0555555555555554
Harmony,breakout,4,5,2.35
Harmony,breakout,4,6,4.142857142857143
Harmony,breakout,4,7,4.0
Harmony,breakout,4,8,3.5714285714285716
Harmony,breakout,4,9,4.4
Harmony,breakout,4,10,5.0
Harmony,breakout,4,11,3.7857142857142856
Harmony,breakout,4,12,4.777777777777778
Harmony,breakout,4,13,3.888888888888889
Harmony,breakout,4,14,9.5
Harmony,breakout,4,15,6.428571428571429
Harmony,breakout,4,16,6.0
Harmony,breakout,4,17,5.444444444444445
Harmony,breakout,4,18,4.818181818181818
Harmony,breakout,4,19,5.375
Harmony,breakout,5,0,1.1538461538461537
Harmony,breakout,5,1,1.1923076923076923
Harmony,breakout,5,2,1.0
Harmony,breakout,5,3,2.3333333333333335
Harmony,breakout,5,4,2.235294117647059
Harmony,breakout,5,5,5.0
Harmony,breakout,5,6,5.3076923076923075
Harmony,breakout,5,7,5.5
Harmony,breakout,5,8,5.333333333333333
Harmony,breakout,5,9,4.4375
Harmony,breakout,5,10,6.285714285714286
Harmony,breakout,5,11,5.923076923076923
Harmony,breakout,5,12,6.0
Harmony,breakout,5,13,6.3076923076923075
Harmony,breakout,5,14,5.75
Harmony,breakout,5,15,6.615384615384615
Harmony,breakout,5,16,7.083333333333333
Harmony,breakout,5,17,6.384615384615385
Harmony,breakout,5,18,9.6
Harmony,breakout,5,19,8.5
Harmony,chopper_command,0,0,625.0
Harmony,chopper_command,0,1,1000.0
Harmony,chopper_command,0,2,477.77777777777777
Harmony,chopper_command,0,3,650.0
Harmony,chopper_command,0,4,470.0
Harmony,chopper_command,0,5,660.0
Harmony,chopper_command,0,6,1077.7777777777778
Harmony,chopper_command,0,7,1100.0
Harmony,chopper_command,0,8,1033.3333333333333
Harmony,chopper_command,0,9,900.0
Harmony,chopper_command,0,10,1044.4444444444443
Harmony,chopper_command,0,11,981.8181818181819
Harmony,chopper_command,0,12,992.3076923076923
Harmony,chopper_command,0,13,1045.4545454545455
Harmony,chopper_command,0,14,1045.4545454545455
Harmony,chopper_command,0,15,1233.3333333333333
Harmony,chopper_command,0,16,1275.0
Harmony,chopper_command,0,17,1220.0
Harmony,chopper_command,0,18,1309.090909090909
Harmony,chopper_command,0,19,1385.7142857142858
Harmony,chopper_command,2,0,575.0
Harmony,chopper_command,2,1,942.8571428571429
Harmony,chopper_command,2,2,757.1428571428571
Harmony,chopper_command,2,3,466.6666666666667
Harmony,chopper_command,2,4,637.5
Harmony,chopper_command,2,5,644.4444444444445
Harmony,chopper_command,2,6,850.0
Harmony,chopper_command,2,7,692.3076923076923
Harmony,chopper_command,2,8,781.8181818181819
Harmony,chopper_command,2,9,900.0
Harmony,chopper_command,2,10,925.0
Harmony,chopper_command,2,11,950.0
Harmony,chopper_command,2,12,928.5714285714286
Harmony,chopper_command,2,13,900.0
Harmony,chopper_command,2,14,1325.0
Harmony,chopper_command,2,15,1110.0
Harmony,chopper_command,2,16,1077.7777777777778
Harmony,chopper_command,2,17,1160.0
Harmony,chopper_command,2,18,1357.142857142857
Harmony,chopper_command,2,19,990.0
Harmony,chopper_command,3,0,720.0
Harmony,chopper_command,3,1,550.0
Harmony,chopper_command,3,2,733.3333333333334
Harmony,chopper_command,3,3,384.61538461538464
Harmony,chopper_command,3,4,937.5
Harmony,chopper_command,3,5,1122.2222222222222
Harmony,chopper_command,3,6,1066.6666666666667
Harmony,chopper_command,3,7,823.0769230769231
Harmony,chopper_command,3,8,1100.0
Harmony,chopper_command,3,9,1091.6666666666667
Harmony,chopper_command,3,10,1053.8461538461538
Harmony,chopper_command,3,11,1000.0
Harmony,chopper_command,3,12,1066.6666666666667
Harmony,chopper_command,3,13,1088.888888888889
Harmony,chopper_command,3,14,1171.4285714285713
Harmony,chopper_command,3,15,1100.0
Harmony,chopper_command,3,16,1120.0
Harmony,chopper_command,3,17,1200.0
Harmony,chopper_command,3,18,1091.6666666666667
Harmony,chopper_command,3,19,1250.0
Harmony,chopper_command,4,0,616.6666666666666
Harmony,chopper_command,4,1,350.0
Harmony,chopper_command,4,2,414.2857142857143
Harmony,chopper_command,4,3,700.0
Harmony,chopper_command,4,4,777.7777777777778
Harmony,chopper_command,4,5,788.8888888888889
Harmony,chopper_command,4,6,722.2222222222222
Harmony,chopper_command,4,7,727.2727272727273
Harmony,chopper_command,4,8,866.6666666666666
Harmony,chopper_command,4,9,883.3333333333334
Harmony,chopper_command,4,10,800.0
Harmony,chopper_command,4,11,830.7692307692307
Harmony,chopper_command,4,12,807.6923076923077
Harmony,chopper_command,4,13,983.3333333333334
Harmony,chopper_command,4,14,936.3636363636364
Harmony,chopper_command,4,15,1009.0909090909091
Harmony,chopper_command,4,16,1036.3636363636363
Harmony,chopper_command,4,17,1166.6666666666667
Harmony,chopper_command,4,18,1255.5555555555557
Harmony,chopper_command,4,19,1885.7142857142858
Harmony,chopper_command,5,0,925.0
Harmony,chopper_command,5,1,633.3333333333334
Harmony,chopper_command,5,2,650.0
Harmony,chopper_command,5,3,428.57142857142856
Harmony,chopper_command,5,4,510.0
Harmony,chopper_command,5,5,477.77777777777777
Harmony,chopper_command,5,6,536.3636363636364
Harmony,chopper_command,5,7,757.1428571428571
Harmony,chopper_command,5,8,950.0
Harmony,chopper_command,5,9,900.0
Harmony,chopper_command,5,10,1360.0
Harmony,chopper_command,5,11,1450.0
Harmony,chopper_command,5,12,1057.142857142857
Harmony,chopper_command,5,13,1600.0
Harmony,chopper_command,5,14,1080.0
Harmony,chopper_command,5,15,1050.0
Harmony,chopper_command,5,16,1528.5714285714287
Harmony,chopper_command,5,17,1442.857142857143
Harmony,chopper_command,5,18,1614.2857142857142
Harmony,chopper_command,5,19,1600.0
Harmony,crazy_climber,0,0,7400.0
Harmony,crazy_climber,0,1,9850.0
Harmony,crazy_climber,0,2,11000.0
Harmony,crazy_climber,0,3,22900.0
Harmony,crazy_climber,0,4,18100.0
Harmony,crazy_climber,0,5,22950.0
Harmony,crazy_climber,0,6,41500.0
Harmony,crazy_climber,0,7,46400.0
Harmony,crazy_climber,0,8,39200.0
Harmony,crazy_climber,0,9,39100.0
Harmony,crazy_climber,0,10,72300.0
Harmony,crazy_climber,0,11,69700.0
Harmony,crazy_climber,0,12,43700.0
Harmony,crazy_climber,0,13,37200.0
Harmony,crazy_climber,0,14,81950.0
Harmony,crazy_climber,0,15,38200.0
Harmony,crazy_climber,0,16,43400.0
Harmony,crazy_climber,0,17,61550.0
Harmony,crazy_climber,0,18,57050.0
Harmony,crazy_climber,0,19,95500.0
Harmony,crazy_climber,2,0,7550.0
Harmony,crazy_climber,2,1,9200.0
Harmony,crazy_climber,2,2,15250.0
Harmony,crazy_climber,2,3,11000.0
Harmony,crazy_climber,2,4,16100.0
Harmony,crazy_climber,2,5,27450.0
Harmony,crazy_climber,2,6,38700.0
Harmony,crazy_climber,2,7,38500.0
Harmony,crazy_climber,2,8,19900.0
Harmony,crazy_climber,2,9,50100.0
Harmony,crazy_climber,2,10,45400.0
Harmony,crazy_climber,2,11,67800.0
Harmony,crazy_climber,2,12,40250.0
Harmony,crazy_climber,2,13,41700.0
Harmony,crazy_climber,2,14,38800.0
Harmony,crazy_climber,2,15,59100.0
Harmony,crazy_climber,2,16,71500.0
Harmony,crazy_climber,2,17,68900.0
Harmony,crazy_climber,2,18,70850.0
Harmony,crazy_climber,2,19,41050.0
Harmony,crazy_climber,3,0,9800.0
Harmony,crazy_climber,3,1,7700.0
Harmony,crazy_climber,3,2,18300.0
Harmony,crazy_climber,3,3,11000.0
Harmony,crazy_climber,3,4,20700.0
Harmony,crazy_climber,3,5,38700.0
Harmony,crazy_climber,3,6,43100.0
Harmony,crazy_climber,3,7,36300.0
Harmony,crazy_climber,3,8,38700.0
Harmony,crazy_climber,3,9,50700.0
Harmony,crazy_climber,3,10,76500.0
Harmony,crazy_climber,3,11,33900.0
Harmony,crazy_climber,3,12,33150.0
Harmony,crazy_climber,3,13,43150.0
Harmony,crazy_climber,3,14,52850.0
Harmony,crazy_climber,3,15,66600.0
Harmony,crazy_climber,3,16,30300.0
Harmony,crazy_climber,3,17,83500.0
Harmony,crazy_climber,3,18,94800.0
Harmony,crazy_climber,3,19,48500.0
Harmony,crazy_climber,4,0,11200.0
Harmony,crazy_climber,4,1,8700.0
Harmony,crazy_climber,4,2,4300.0
Harmony,crazy_climber,4,3,18850.0
Harmony,crazy_climber,4,4,17400.0
Harmony,crazy_climber,4,5,29600.0
Harmony,crazy_climber,4,6,22300.0
Harmony,crazy_climber,4,7,66800.0
Harmony,crazy_climber,4,8,39850.0
Harmony,crazy_climber,4,9,40500.0
Harmony,crazy_climber,4,10,36200.0
Harmony,crazy_climber,4,11,28500.0
Harmony,crazy_climber,4,12,46200.0
Harmony,crazy_climber,4,13,33950.0
Harmony,crazy_climber,4,14,32050.0
Harmony,crazy_climber,4,15,47500.0
Harmony,crazy_climber,4,16,36100.0
Harmony,crazy_climber,4,17,33200.0
Harmony,crazy_climber,4,18,60700.0
Harmony,crazy_climber,4,19,52500.0
Harmony,crazy_climber,5,0,9300.0
Harmony,crazy_climber,5,1,5800.0
Harmony,crazy_climber,5,2,11000.0
Harmony,crazy_climber,5,3,8500.0
Harmony,crazy_climber,5,4,24300.0
Harmony,crazy_climber,5,5,28600.0
Harmony,crazy_climber,5,6,20500.0
Harmony,crazy_climber,5,7,25300.0
Harmony,crazy_climber,5,8,30600.0
Harmony,crazy_climber,5,9,29500.0
Harmony,crazy_climber,5,10,44100.0
Harmony,crazy_climber,5,11,47700.0
Harmony,crazy_climber,5,12,28750.0
Harmony,crazy_climber,5,13,36050.0
Harmony,crazy_climber,5,14,34000.0
Harmony,crazy_climber,5,15,41500.0
Harmony,crazy_climber,5,16,51900.0
Harmony,crazy_climber,5,17,38300.0
Harmony,crazy_climber,5,18,37050.0
Harmony,crazy_climber,5,19,45450.0
Harmony,demon_attack,0,0,148.33333333333334
Harmony,demon_attack,0,1,242.5
Harmony,demon_attack,0,2,176.25
Harmony,demon_attack,0,3,266.0
Harmony,demon_attack,0,4,214.28571428571428
Harmony,demon_attack,0,5,193.0
Harmony,demon_attack,0,6,246.25
Harmony,demon_attack,0,7,196.0
Harmony,demon_attack,0,8,161.25
Harmony,demon_attack,0,9,140.0
Harmony,demon_attack,0,10,255.0
Harmony,demon_attack,0,11,163.125
Harmony,demon_attack,0,12,150.0
Harmony,demon_attack,0,13,143.57142857142858
Harmony,demon_attack,0,14,320.0
Harmony,demon_attack,0,15,246.66666666666666
Harmony,demon_attack,0,16,228.0
Harmony,demon_attack,0,17,235.83333333333334
Harmony,demon_attack,0,18,256.0
Harmony,demon_attack,0,19,225.0
Harmony,demon_attack,2,0,153.75
Harmony,demon_attack,2,1,290.0
Harmony,demon_attack,2,2,150.0
Harmony,demon_attack,2,3,298.3333333333333
Harmony,demon_attack,2,4,157.5
Harmony,demon_attack,2,5,199.0
Harmony,demon_attack,2,6,173.33333333333334
Harmony,demon_attack,2,7,174.16666666666666
Harmony,demon_attack,2,8,147.5
Harmony,demon_attack,2,9,141.11111111111111
Harmony,demon_attack,2,10,137.5
Harmony,demon_attack,2,11,207.85714285714286
Harmony,demon_attack,2,12,134.28571428571428
Harmony,demon_attack,2,13,265.0
Harmony,demon_attack,2,14,147.0
Harmony,demon_attack,2,15,183.0
Harmony,demon_attack,2,16,230.0
Harmony,demon_attack,2,17,150.0
Harmony,demon_attack,2,18,195.0
Harmony,demon_attack,2,19,280.0
Harmony,demon_attack,3,0,223.33333333333334
Harmony,demon_attack,3,1,303.3333333333333
Harmony,demon_attack,3,2,202.5
Harmony,demon_attack,3,3,386.6666666666667
Harmony,demon_attack,3,4,271.0
Harmony,demon_attack,3,5,115.0
Harmony,demon_attack,3,6,186.25
Harmony,demon_attack,3,7,650.0
Harmony,demon_attack,3,8,318.75
Harmony,demon_attack,3,9,333.0
Harmony,demon_attack,3,10,161.42857142857142
Harmony,demon_attack,3,11,160.0
Harmony,demon_attack,3,12,245.0
Harmony,demon_attack,3,13,177.14285714285714
Harmony,demon_attack,3,14,199.16666666666666
Harmony,demon_attack,3,15,385.0
Harmony,demon_attack,3,16,198.33333333333334
Harmony,demon_attack,3,17,333.75
Harmony,demon_attack,3,18,324.0
Harmony,demon_attack,3,19,310.0
Harmony,demon_attack,4,0,103.0
Harmony,demon_attack,4,1,117.5
Harmony,demon_attack,4,2,287.5
Harmony,demon_attack,4,3,218.0
Harmony,demon_attack,4,4,187.0
Harmony,demon_attack,4,5,226.0
Harmony,demon_attack,4,6,126.66666666666667
Harmony,demon_attack,4,7,466.25
Harmony,demon_attack,4,8,190.0
Harmony,demon_attack,4,9,305.0
Harmony,demon_attack,4,10,298.75
Harmony,demon_attack,4,11,282.5
Harmony,demon_attack,4,12,210.0
Harmony,demon_attack,4,13,231.0
Harmony,demon_attack,4,14,387.5
Harmony,demon_attack,4,15,211.66666666666666
Harmony,demon_attack,4,16,229.0
Harmony,demon_attack,4,17,170.0
Harmony,demon_attack,4,18,156.0
Harmony,demon_attack,4,19,220.71428571428572
Harmony,demon_attack,5,0,104.0
Harmony,demon_attack,5,1,120.0
Harmony,demon_attack,5,2,385.0
Harmony,demon_attack,5,3,872.5
Harmony,demon_attack,5,4,1120.0
Harmony,demon_attack,5,5,750.0
Harmony,demon_attack,5,6,365.0
Harmony,demon_attack,5,7,740.0
Harmony,demon_attack,5,8,736.6666666666666
Harmony,demon_attack,5,9,536.6666666666666
Harmony,demon_attack,5,10,225.0
Harmony,demon_attack,5,11,149.16666666666666
Harmony,demon_attack,5,12,152.85714285714286
Harmony,demon_attack,5,13,256.25
Harmony,demon_attack,5,14,211.0
Harmony,demon_attack,5,15,681.25
Harmony,demon_attack,5,16,261.25
Harmony,demon_attack,5,17,253.0
Harmony,demon_attack,5,18,820.0
Harmony,demon_attack,5,19,507.0
Harmony,freeway,0,0,0.0
Harmony,freeway,0,1,0.0
Harmony,freeway,0,2,0.0
Harmony,freeway,0,3,0.0
Harmony,freeway,0,4,0.0
Harmony,freeway,0,5,0.0
Harmony,freeway,0,6,0.0
Harmony,freeway,0,7,0.0
Harmony,freeway,0,8,0.0
Harmony,freeway,0,9,0.0
Harmony,freeway,0,10,0.0
Harmony,freeway,0,11,0.0
Harmony,freeway,0,12,0.0
Harmony,freeway,0,13,0.0
Harmony,freeway,0,14,0.0
Harmony,freeway,0,15,0.0
Harmony,freeway,0,16,0.0
Harmony,freeway,0,17,0.0
Harmony,freeway,0,18,0.0
Harmony,freeway,0,19,0.0
Harmony,freeway,2,0,0.0
Harmony,freeway,2,1,0.0
Harmony,freeway,2,2,0.0
Harmony,freeway,2,3,0.0
Harmony,freeway,2,4,0.0
Harmony,freeway,2,5,0.0
Harmony,freeway,2,6,0.0
Harmony,freeway,2,7,0.0
Harmony,freeway,2,8,0.0
Harmony,freeway,2,9,0.0
Harmony,freeway,2,10,0.0
Harmony,freeway,2,11,0.0
Harmony,freeway,2,12,0.0
Harmony,freeway,2,13,0.0
Harmony,freeway,2,14,0.0
Harmony,freeway,2,15,0.0
Harmony,freeway,2,16,0.0
Harmony,freeway,2,17,0.0
Harmony,freeway,2,18,0.0
Harmony,freeway,2,19,0.0
Harmony,freeway,3,0,0.0
Harmony,freeway,3,1,0.0
Harmony,freeway,3,2,0.0
Harmony,freeway,3,3,0.0
Harmony,freeway,3,4,0.0
Harmony,freeway,3,5,0.0
Harmony,freeway,3,6,0.0
Harmony,freeway,3,7,0.0
Harmony,freeway,3,8,0.0
Harmony,freeway,3,9,0.0
Harmony,freeway,3,10,0.0
Harmony,freeway,3,11,0.0
Harmony,freeway,3,12,0.0
Harmony,freeway,3,13,0.0
Harmony,freeway,3,14,0.0
Harmony,freeway,3,15,0.0
Harmony,freeway,3,16,0.0
Harmony,freeway,3,17,0.0
Harmony,freeway,3,18,0.0
Harmony,freeway,3,19,0.0
Harmony,freeway,4,0,0.0
Harmony,freeway,4,1,0.0
Harmony,freeway,4,2,0.0
Harmony,freeway,4,3,0.0
Harmony,freeway,4,4,0.0
Harmony,freeway,4,5,0.0
Harmony,freeway,4,6,0.0
Harmony,freeway,4,7,0.0
Harmony,freeway,4,8,0.0
Harmony,freeway,4,9,0.0
Harmony,freeway,4,10,0.0
Harmony,freeway,4,11,0.0
Harmony,freeway,4,12,0.0
Harmony,freeway,4,13,0.0
Harmony,freeway,4,14,0.0
Harmony,freeway,4,15,0.0
Harmony,freeway,4,16,0.0
Harmony,freeway,4,17,0.0
Harmony,freeway,4,18,0.0
Harmony,freeway,4,19,0.0
Harmony,freeway,5,0,0.0
Harmony,freeway,5,1,0.0
Harmony,freeway,5,2,0.0
Harmony,freeway,5,3,0.0
Harmony,freeway,5,4,0.0
Harmony,freeway,5,5,0.0
Harmony,freeway,5,6,0.0
Harmony,freeway,5,7,0.0
Harmony,freeway,5,8,0.0
Harmony,freeway,5,9,0.0
Harmony,freeway,5,10,0.0
Harmony,freeway,5,11,0.0
Harmony,freeway,5,12,0.0
Harmony,freeway,5,13,0.0
Harmony,freeway,5,14,0.0
Harmony,freeway,5,15,0.0
Harmony,freeway,5,16,0.0
Harmony,freeway,5,17,0.0
Harmony,freeway,5,18,0.0
Harmony,freeway,5,19,0.0
Harmony,frostbite,0,0,66.66666666666667
Harmony,frostbite,0,1,88.46153846153847
Harmony,frostbite,0,2,170.0
Harmony,frostbite,0,3,202.0
Harmony,frostbite,0,4,233.33333333333334
Harmony,frostbite,0,5,243.33333333333334
Harmony,frostbite,0,6,233.75
Harmony,frostbite,0,7,242.5
Harmony,frostbite,0,8,249.0
Harmony,frostbite,0,9,253.33333333333334
Harmony,frostbite,0,10,265.55555555555554
Harmony,frostbite,0,11,275.55555555555554
Harmony,frostbite,0,12,278.0
Harmony,frostbite,0,13,426.25
Harmony,frostbite,0,14,1116.6666666666667
Harmony,frostbite,0,15,2742.0
Harmony,frostbite,0,16,2182.0
Harmony,frostbite,0,17,2486.0
Harmony,frostbite,0,18,2028.0
Harmony,frostbite,0,19,2528.0
Harmony,frostbite,2,0,63.84615384615385
Harmony,frostbite,2,1,95.83333333333333
Harmony,frostbite,2,2,108.57142857142857
Harmony,frostbite,2,3,144.6153846153846
Harmony,frostbite,2,4,201.25
Harmony,frostbite,2,5,379.0
Harmony,frostbite,2,6,888.75
Harmony,frostbite,2,7,566.25
Harmony,frostbite,2,8,1360.0
Harmony,frostbite,2,9,1418.0
Harmony,frostbite,2,10,2814.0
Harmony,frostbite,2,11,1548.3333333333333
Harmony,frostbite,2,12,1583.3333333333333
Harmony,frostbite,2,13,1818.5714285714287
Harmony,frostbite,2,14,2090.0
Harmony,frostbite,2,15,3048.0
Harmony,frostbite,2,16,2215.0
Harmony,frostbite,2,17,2907.5
Harmony,frostbite,2,18,2364.0
Harmony,frostbite,2,19,2786.0
Harmony,frostbite,3,0,65.0
Harmony,frostbite,3,1,100.0
Harmony,frostbite,3,2,97.33333333333333
Harmony,frostbite,3,3,150.76923076923077
Harmony,frostbite,3,4,172.30769230769232
Harmony,frostbite,3,5,211.8181818181818
Harmony,frostbite,3,6,216.66666666666666
Harmony,frostbite,3,7,211.8181818181818
Harmony,frostbite,3,8,216.36363636363637
Harmony,frostbite,3,9,236.36363636363637
Harmony,frostbite,3,10,233.0
Harmony,frostbite,3,11,247.0
Harmony,frostbite,3,12,251.0
Harmony,frostbite,3,13,249.0
Harmony,frostbite,3,14,248.0
Harmony,frostbite,3,15,253.63636363636363
Harmony,frostbite,3,16,245.0
Harmony,frostbite,3,17,252.0
Harmony,frostbite,3,18,264.0
Harmony,frostbite,3,19,275.0
Harmony,frostbite,4,0,74.16666666666667
Harmony,frostbite,4,1,64.28571428571429
Harmony,frostbite,4,2,164.0
Harmony,frostbite,4,3,305.0
Harmony,frostbite,4,4,732.8571428571429
Harmony,frostbite,4,5,990.0
Harmony,frostbite,4,6,1518.3333333333333
Harmony,frostbite,4,7,1321.4285714285713
Harmony,frostbite,4,8,1748.3333333333333
Harmony,frostbite,4,9,1843.3333333333333
Harmony,frostbite,4,10,2658.0
Harmony,frostbite,4,11,1875.0
Harmony,frostbite,4,12,2522.0
Harmony,frostbite,4,13,1880.0
Harmony,frostbite,4,14,2574.0
Harmony,frostbite,4,15,2394.0
Harmony,frostbite,4,16,2240.0
Harmony,frostbite,4,17,2240.0
Harmony,frostbite,4,18,3326.0
Harmony,frostbite,4,19,2685.0
Harmony,frostbite,5,0,56.92307692307692
Harmony,frostbite,5,1,80.0
Harmony,frostbite,5,2,112.14285714285714
Harmony,frostbite,5,3,152.0
Harmony,frostbite,5,4,153.07692307692307
Harmony,frostbite,5,5,179.16666666666666
Harmony,frostbite,5,6,205.45454545454547
Harmony,frostbite,5,7,227.0
Harmony,frostbite,5,8,235.0
Harmony,frostbite,5,9,465.7142857142857
Harmony,frostbite,5,10,1100.0
Harmony,frostbite,5,15,920.0
Harmony,frostbite,5,16,1066.25
Harmony,frostbite,5,17,1393.3333333333333
Harmony,frostbite,5,18,981.4285714285714
Harmony,frostbite,5,19,1215.7142857142858
Harmony,gopher,0,0,315.0
Harmony,gopher,0,1,520.0
Harmony,gopher,0,2,273.3333333333333
Harmony,gopher,0,3,320.0
Harmony,gopher,0,4,352.0
Harmony,gopher,0,5,313.3333333333333
Harmony,gopher,0,6,380.0
Harmony,gopher,0,7,253.33333333333334
Harmony,gopher,0,8,585.0
Harmony,gopher,0,9,346.6666666666667
Harmony,gopher,0,10,524.0
Harmony,gopher,0,11,745.0
Harmony,gopher,0,12,566.6666666666666
Harmony,gopher,0,13,660.0
Harmony,gopher,0,14,920.0
Harmony,gopher,0,15,815.0
Harmony,gopher,0,16,736.0
Harmony,gopher,0,17,985.0
Harmony,gopher,0,18,1480.0
Harmony,gopher,0,19,1290.0
Harmony,gopher,2,0,330.0
Harmony,gopher,2,1,308.0
Harmony,gopher,2,2,220.0
Harmony,gopher,2,3,256.0
Harmony,gopher,2,4,333.3333333333333
Harmony,gopher,2,5,392.0
Harmony,gopher,2,6,548.0
Harmony,gopher,2,7,360.0
Harmony,gopher,2,8,437.14285714285717
Harmony,gopher,2,9,810.0
Harmony,gopher,2,10,336.0
Harmony,gopher,2,11,592.0
Harmony,gopher,2,12,615.0
Harmony,gopher,2,13,432.0
Harmony,gopher,2,14,752.0
Harmony,gopher,2,15,545.0
Harmony,gopher,2,16,680.0
Harmony,gopher,2,17,720.0
Harmony,gopher,2,18,725.0
Harmony,gopher,2,19,552.0
Harmony,gopher,3,0,406.6666666666667
Harmony,gopher,3,1,630.0
Harmony,gopher,3,2,352.0
Harmony,gopher,3,3,400.0
Harmony,gopher,3,4,276.0
Harmony,gopher,3,5,303.3333333333333
Harmony,gopher,3,6,416.0
Harmony,gopher,3,7,725.0
Harmony,gopher,3,8,804.0
Harmony,gopher,3,9,755.0
Harmony,gopher,3,10,468.0
Harmony,gopher,3,11,832.0
Harmony,gopher,3,12,764.0
Harmony,gopher,3,13,505.0
Harmony,gopher,3,14,616.6666666666666
Harmony,gopher,3,15,785.0
Harmony,gopher,3,16,484.0
Harmony,gopher,3,17,1025.0
Harmony,gopher,3,18,592.0
Harmony,gopher,3,19,990.0
Harmony,gopher,4,0,310.0
Harmony,gopher,4,1,336.0
Harmony,gopher,4,2,420.0
Harmony,gopher,4,3,226.66666666666666
Harmony,gopher,4,4,366.6666666666667
Harmony,gopher,4,5,272.0
Harmony,gopher,4,6,120.0
Harmony,gopher,4,7,604.0
Harmony,gopher,4,8,880.0
Harmony,gopher,4,9,1486.6666666666667
Harmony,gopher,4,10,920.0
Harmony,gopher,4,11,920.0
Harmony,gopher,4,12,950.0
Harmony,gopher,4,13,504.0
Harmony,gopher,4,14,920.0
Harmony,gopher,4,15,965.0
Harmony,gopher,4,16,1050.0
Harmony,gopher,4,17,895.0
Harmony,gopher,4,18,855.0
Harmony,gopher,4,19,1120.0
Harmony,gopher,5,0,340.0
Harmony,gopher,5,1,263.3333333333333
Harmony,gopher,5,2,236.66666666666666
Harmony,gopher,5,3,570.0
Harmony,gopher,5,4,376.0
Harmony,gopher,5,5,266.6666666666667
Harmony,gopher,5,6,325.0
Harmony,gopher,5,7,364.0
Harmony,gopher,5,8,396.6666666666667
Harmony,gopher,5,9,256.6666666666667
Harmony,gopher,5,10,660.0
Harmony,gopher,5,11,740.0
Harmony,gopher,5,12,990.0
Harmony,gopher,5,13,556.0
Harmony,gopher,5,14,775.0
Harmony,gopher,5,15,1270.0
Harmony,gopher,5,16,895.0
Harmony,gopher,5,17,932.0
Harmony,gopher,5,18,620.0
Harmony,gopher,5,19,1080.0
Harmony,hero,0,0,929.0
Harmony,hero,0,1,18.75
Harmony,hero,0,2,1900.0
Harmony,hero,0,3,2702.5
Harmony,hero,0,4,2820.0
Harmony,hero,0,5,2905.8333333333335
Harmony,hero,0,6,3585.8333333333335
Harmony,hero,0,7,2896.4285714285716
Harmony,hero,0,8,2915.0
Harmony,hero,0,9,4497.5
Harmony,hero,0,10,6605.714285714285
Harmony,hero,0,11,7328.333333333333
Harmony,hero,0,12,7478.571428571428
Harmony,hero,0,13,7535.714285714285
Harmony,hero,0,14,7556.666666666667
Harmony,hero,0,15,7522.142857142857
Harmony,hero,0,16,7488.0
Harmony,hero,0,17,7538.0
Harmony,hero,0,18,7563.333333333333
Harmony,hero,0,19,7522.0
Harmony,hero,2,0,1017.7777777777778
Harmony,hero,2,1,652.8571428571429
Harmony,hero,2,2,1617.857142857143
Harmony,hero,2,3,2662.7272727272725
Harmony,hero,2,4,3126.6666666666665
Harmony,hero,2,5,3388.8888888888887
Harmony,hero,2,6,3039.375
Harmony,hero,2,7,3115.0
Harmony,hero,2,8,2975.0
Harmony,hero,2,9,4831.428571428572
Harmony,hero,2,10,7308.75
Harmony,hero,2,11,7513.0
Harmony,hero,2,12,8205.0
Harmony,hero,2,13,7565.833333333333
Harmony,hero,2,14,7603.333333333333
Harmony,hero,2,15,7561.428571428572
Harmony,hero,2,16,7598.333333333333
Harmony,hero,2,17,7566.666666666667
Harmony,hero,2,18,7617.857142857143
Harmony,hero,2,19,10124.166666666666
Harmony,hero,3,0,462.0
Harmony,hero,3,1,361.6666666666667
